Trial;sampling date;EC stage;treatment ;plot ID;field repetition;Formelcheck treatment;Rain shelter/Rainfed;main crop;soil depth (cm);RLD total (cm cm-3);RLD bulk (cm cm-3);RLD BP (cm cm-3);RL total (m m-2 in 5 cm soil depth);RL bulk (m m-2 in 5 cm soil depth);RL BP (m m-2 in 5 cm soil depth);;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;10;1,098;1,098;0;549;549;0;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;15;1,222;1,222;0;611;611;0;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;20;1,25;1,25;0;625;625;0;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;25;0,926;0,91;0,016;463;455;8;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;30;1,048;1,048;0;524;524;0;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;35;0,936;0,936;0;468;468;0;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;40;0,886;0,886;0;443;443;0;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;45;0,756;0,644;0,112;378;322;56;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;50;0,582;0,43;0,152;291;215;76;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;55;0,572;0,434;0,138;286;217;69;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;60;0,608;0,506;0,102;304;253;51;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;65;0,484;0,394;0,09;242;197;45;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;70;0,524;0,364;0,16;262;182;80;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;75;0,366;0,292;0,074;183;146;37;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;80;0,252;0,196;0,056;126;98;28;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;85;0,188;0,134;0,054;94;67;27;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;90;0,096;0,09;0,006;48;45;3;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;95;0,09;0,07;0,02;45;35;10;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;100;0,03;0,016;0,014;15;8;7;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;105;0,04;0,02;0,02;20;10;10;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;110;0,062;0,032;0,03;31;16;15;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;115;0,086;0,03;0,056;43;15;28;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;120;0,028;0,002;0,026;14;1;13;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;125;0,038;0,008;0,03;19;4;15;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;130;0,032;0,012;0,02;16;6;10;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;135;0,002;0,002;0;1;1;0;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;140;0,004;0,004;0;2;2;0;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;145;0,004;0,004;0;2;2;0;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;150;0,006;0,006;0;3;3;0;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;155;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;160;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;165;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;170;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;175;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;180;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;185;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;190;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;195;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;8;;6;;spring barley;200;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;5;0,87;0,87;0;435;435;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;10;0,964;0,964;0;482;482;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;15;0,872;0,872;0;436;436;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;20;0,748;0,748;0;374;374;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;25;0,902;0,902;0;451;451;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;30;0,952;0,952;0;476;476;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;35;0,762;0,762;0;381;381;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;40;0,516;0,516;0;258;258;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;45;0,454;0,424;0,03;227;212;15;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;50;0,436;0,398;0,038;218;199;19;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;55;0,296;0,246;0,05;148;123;25;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;60;0,308;0,254;0,054;154;127;27;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;65;0,288;0,254;0,034;144;127;17;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;70;0,234;0,222;0,012;117;111;6;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;75;0,178;0,146;0,032;89;73;16;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;80;0,12;0,098;0,022;60;49;11;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;85;0,078;0,078;0;39;39;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;90;0,082;0,074;0,008;41;37;4;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;95;0,078;0,078;0;39;39;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;100;0,094;0,074;0,02;47;37;10;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;105;0,052;0,052;0;26;26;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;110;0,02;0,012;0,008;10;6;4;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;115;0,032;0,012;0,02;16;6;10;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;120;0,004;0,004;0;2;2;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;125;0,004;0,004;0;2;2;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;130;0,004;0,004;0;2;2;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;135;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;145;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;155;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;160;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;165;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;170;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;175;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;180;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;185;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;190;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;195;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;16;;6;;spring barley;200;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;5;1,014;1,014;0;507;507;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;10;0,714;0,714;0;357;357;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;15;0,602;0,602;0;301;301;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;20;0,698;0,698;0;349;349;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;25;0,818;0,818;0;409;409;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;30;0,886;0,886;0;443;443;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;35;0,748;0,748;0;374;374;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;40;0,716;0,716;0;358;358;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;45;0,614;0,596;0,018;307;298;9;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;50;0,198;0,182;0,016;99;91;8;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;55;0,162;0,15;0,012;81;75;6;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;60;0,178;0,178;0;89;89;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;65;0,152;0,144;0,008;76;72;4;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;70;0,156;0,15;0,006;78;75;3;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;75;0,22;0,154;0,066;110;77;33;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;80;0,1786;0,1386;0,04;89,3;69,3;20;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;85;0,162;0,062;0,1;81;31;50;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;90;0,082;0,052;0,03;41;26;15;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;95;0,052;0,052;0;26;26;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;100;0,048;0,048;0;24;24;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;105;0,022;0,022;0;11;11;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;110;0,016;0,016;0;8;8;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;115;0,004;0,004;0;2;2;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;120;0,016;0,006;0,01;8;3;5;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;135;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;145;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;155;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;160;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;165;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;170;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;175;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;180;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;185;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;190;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;195;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;17;;5;;spring barley;200;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;5;1,018;1,018;0;509;509;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;10;0,88;0,88;0;440;440;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;15;0,742;0,742;0;371;371;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;20;0,788;0,788;0;394;394;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;25;0,934;0,934;0;467;467;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;30;0,902;0,902;0;451;451;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;35;0,822;0,822;0;411;411;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;40;0,478;0,442;0,036;239;221;18;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;45;0,45;0,386;0,064;225;193;32;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;50;0,328;0,286;0,042;164;143;21;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;55;0,18;0,158;0,022;90;79;11;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;60;0,16;0,12;0,04;80;60;20;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;65;0,156;0,104;0,052;78;52;26;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;70;0,122;0,078;0,044;61;39;22;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;75;0,198;0,094;0,104;99;47;52;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;80;0,094;0,078;0,016;47;39;8;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;85;0,09;0,06;0,03;45;30;15;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;90;0,09;0,052;0,038;45;26;19;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;95;0,058;0,048;0,01;29;24;5;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;100;0,044;0,028;0,016;22;14;8;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;105;0,08;0,044;0,036;40;22;18;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;110;0,106;0,072;0,034;53;36;17;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;115;0,092;0,034;0,058;46;17;29;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;120;0,02;0,02;0;10;10;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;125;0,024;0,016;0,008;12;8;4;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;130;0,006;0,006;0;3;3;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;135;0,014;0;0,014;7;0;7;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;145;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;155;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;160;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;165;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;170;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;175;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;180;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;185;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;190;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;195;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;5;19;;5;;spring barley;200;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;5;1,014;1,014;0;507;507;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;10;0,982;0,982;0;491;491;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;15;0,932;0,932;0;466;466;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;20;0,88;0,88;0;440;440;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;25;0,866;0,866;0;433;433;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;30;0,78;0,77;0,01;390;385;5;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;35;0,81;0,8;0,01;405;400;5;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;40;0,35;0,28;0,07;175;140;35;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;45;0,262;0,172;0,09;131;86;45;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;50;0,22;0,182;0,038;110;91;19;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;55;0,174;0,142;0,032;87;71;16;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;60;0,134;0,128;0,006;67;64;3;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;65;0,136;0,08;0,056;68;40;28;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;70;0,138;0,096;0,042;69;48;21;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;75;0,138;0,108;0,03;69;54;15;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;80;0,122;0,084;0,038;61;42;19;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;85;0,086;0,078;0,008;43;39;4;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;90;0,064;0,064;0;32;32;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;95;0,08;0,046;0,034;40;23;17;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;100;0,094;0,094;0;47;47;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;105;0,056;0,044;0,012;28;22;6;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;110;0,038;0,036;0,002;19;18;1;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;115;0,026;0,026;0;13;13;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;120;0,014;0,014;0;7;7;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;125;0,022;0,022;0;11;11;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;135;0,006;0,006;0;3;3;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;145;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;155;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;160;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;165;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;170;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;175;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;180;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;185;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;190;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;195;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2014;;6;21;;6;;spring barley;200;0;0;0;0;0;0;;;;;;;;;;;;
;;;;;;;;;;;;;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;17;3;5;rainfed;winter oilseed rape;5;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;17;3;5;rainfed;winter oilseed rape;10;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;17;3;5;rainfed;winter oilseed rape;15;1,7185E+300;1,7185E+300;0;8,5927E+302;8,5927E+302;0;;;;;;;;;;;;
trial C;3.5.2015;;5;17;3;5;rainfed;winter oilseed rape;20;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;17;3;5;rainfed;winter oilseed rape;25;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;17;3;5;rainfed;winter oilseed rape;30;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;17;3;5;rainfed;winter oilseed rape;35;8,5927E+298;8,5927E+298;0;4,2963E+301;4,2963E+301;0;;;;;;;;;;;;
trial C;3.5.2015;;5;17;3;5;rainfed;winter oilseed rape;40;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;17;3;5;rainshelter;winter oilseed rape;5;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;17;3;5;rainshelter;winter oilseed rape;10;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;17;3;5;rainshelter;winter oilseed rape;15;4,2963E+297;4,2963E+297;0;2,1482E+300;2,1482E+300;0;;;;;;;;;;;;
trial C;3.5.2015;;5;17;3;5;rainshelter;winter oilseed rape;20;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;17;3;5;rainshelter;winter oilseed rape;25;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;17;3;5;rainshelter;winter oilseed rape;30;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;17;3;5;rainshelter;winter oilseed rape;35;2,1482E+296;2,1482E+296;0;1,0741E+299;1,0741E+299;0;;;;;;;;;;;;
trial C;3.5.2015;;5;17;3;5;rainshelter;winter oilseed rape;40;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;6;16;3;6;rainfed;winter oilseed rape;5;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;6;16;3;6;rainfed;winter oilseed rape;10;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;6;16;3;6;rainfed;winter oilseed rape;15;1,0741E+295;1,0741E+295;0;5,3704E+297;5,3704E+297;0;;;;;;;;;;;;
trial C;3.5.2015;;6;16;3;6;rainfed;winter oilseed rape;20;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;6;16;3;6;rainfed;winter oilseed rape;25;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;6;16;3;6;rainfed;winter oilseed rape;30;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;6;16;3;6;rainfed;winter oilseed rape;35;5,3704E+293;5,3704E+293;0;2,6852E+296;2,6852E+296;0;;;;;;;;;;;;
trial C;3.5.2015;;6;16;3;6;rainfed;winter oilseed rape;40;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;6;16;3;6;rainshelter;winter oilseed rape;5;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;6;16;3;6;rainshelter;winter oilseed rape;10;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;6;16;3;6;rainshelter;winter oilseed rape;15;2,6852E+292;2,6852E+292;0;1,3426E+295;1,3426E+295;0;;;;;;;;;;;;
trial C;3.5.2015;;6;16;3;6;rainshelter;winter oilseed rape;20;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;6;16;3;6;rainshelter;winter oilseed rape;25;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;6;16;3;6;rainshelter;winter oilseed rape;30;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;6;16;3;6;rainshelter;winter oilseed rape;35;1,3426E+291;1,3426E+291;0;6,713E+293;6,713E+293;0;;;;;;;;;;;;
trial C;3.5.2015;;6;16;3;6;rainshelter;winter oilseed rape;40;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;19;4;5;rainfed;winter oilseed rape;5;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;19;4;5;rainfed;winter oilseed rape;10;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;19;4;5;rainfed;winter oilseed rape;15;6,713E+289;6,713E+289;0;3,3565E+292;3,3565E+292;0;;;;;;;;;;;;
trial C;3.5.2015;;5;19;4;5;rainfed;winter oilseed rape;20;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;19;4;5;rainfed;winter oilseed rape;25;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;19;4;5;rainfed;winter oilseed rape;30;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;19;4;5;rainfed;winter oilseed rape;35;3,3565E+288;3,3565E+288;0;1,6783E+291;1,6783E+291;0;;;;;;;;;;;;
trial C;3.5.2015;;5;19;4;5;rainfed;winter oilseed rape;40;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;19;4;5;rainshelter;winter oilseed rape;5;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;19;4;5;rainshelter;winter oilseed rape;10;0;0;0;0;0;0;;;;;;;;;;;;
trial C;3.5.2015;;5;19;4;5;rainshelter;winter oilseed rape;15;1,6783E+287;1,6783E+287;0;8,3913E+289;8,3913E+289;0;;;;;;;;;;;;
trial C;3.5.2015;;5;19;4;5;rainshelter;winter oilseed rape;20;0;0;0;0;0;0;;;;;;;;;;;;
